# From state ; class name or eot ; to state
START ; eot ; eot
JL QU_Pf OP_EastAsian ; ZWJ ; OP_EastAsian
JL QU_Pf OP_EastAsian ; B2 ; B2
JL QU_Pf OP_EastAsian ; INmEastAsian ; EXmEastAsian
JL QU_Pf OP_EastAsian ; WJ ; WJ
JL QU_Pf OP_EastAsian ; PR_EastAsian ; PR_EastAsian
JL QU_Pf OP_EastAsian ; ID_EastAsian ; ID_EastAsian
JL QU_Pf OP_EastAsian ; OP_EastAsian ; OP_EastAsian
JL QU_Pf OP_EastAsian ; CL_EastAsian ; CL_EastAsian
JL QU_Pf OP_EastAsian ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
JL QU_Pf OP_EastAsian ; AL_DottedCircle ; AL_DottedCircle
JL QU_Pf OP_EastAsian ; ID_ExtPictUnassigned|EBmEastAsian ; EBmEastAsian
JL QU_Pf OP_EastAsian ; EB_EastAsian ; EB_EastAsian
JL QU_Pf OP_EastAsian ; BA_EastAsian ; BA_EastAsian
JL QU_Pf OP_EastAsian ; NS_EastAsian|CJ ; CJ
JL QU_Pf OP_EastAsian ; H2 ; H2
JL QU_Pf OP_EastAsian ; H3 ; H3
JL QU_Pf OP_EastAsian ; EX_EastAsian ; CJ
JL QU_Pf OP_EastAsian ; IN_EastAsian ; CJ
JL QU_Pf OP_EastAsian ; PO_EastAsian ; PO_EastAsian
JL QU_Pf OP_EastAsian ; CB ; CB
JL QU_Pf OP_EastAsian ; AP ; AP
JL QU_Pf OP_EastAsian ; GL_EastAsian ; GL_EastAsian
JL QU_Pf OP_EastAsian ; RI ; RI
JL QU_Pf OP_EastAsian ; EM ; ID_EastAsian
JL QU_Pf OP_EastAsian ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
JL QU_Pf OP_EastAsian ; SAmMnmMc ; CM
JL QU_Pf OP_EastAsian ; SA_Mn|SA_Mc ; OP_EastAsian
ZW SP IS ; eot ; eot
ZW SP IS ; CM ; SP IS CM
ZW SP IS ; BAmEastAsian ; BAmEastAsian
ZW SP IS ; LF ; eot
ZW SP IS ; BK|NL ; eot
ZW SP IS ; CR ; CR
ZW SP IS ; SP ; SP
ZW SP IS ; EXmEastAsian ; EXmEastAsian
ZW SP IS ; QUmPimPf ; QUmPimPf
ZW SP IS ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
ZW SP IS ; PRmEastAsian ; SP IS PRmEastAsian
ZW SP IS ; POmEastAsian ; SP IS PRmEastAsian
ZW SP IS ; OPmEastAsian ; SP IS PRmEastAsian
ZW SP IS ; CP ; CP
ZW SP IS ; IS ; IS
ZW SP IS ; HY ; CM HY
ZW SP IS ; SY ; SY
ZW SP IS ; CLmEastAsian ; CLmEastAsian
ZW SP IS ; GLmEastAsian ; GLmEastAsian
ZW SP IS ; QU_Pi ; QUmPimPf
ZW SP IS ; BB ; SP IS PRmEastAsian
ZW SP IS ; QU_Pf ; QUmPimPf
ZW SP IS ; HH ; BAmEastAsian
ZW SP IS ; HL ; HL
ZW SP IS ; JL ; SP IS PRmEastAsian
ZW SP IS ; JV ; SP IS PRmEastAsian
ZW SP IS ; JT ; SP IS PRmEastAsian
ZW SP IS ; NSmEastAsian ; EXmEastAsian
ZW SP IS ; AK ; SP IS PRmEastAsian
ZW SP IS ; VI ; SP IS PRmEastAsian
ZW SP IS ; AS ; SP IS PRmEastAsian
ZW SP IS ; IDmEastAsianmExtPictUnassigned ; SP IS PRmEastAsian
ZW SP IS ; VF ; SP IS PRmEastAsian
ZW SP IS ; ZW ; ZW
ZW SP IS ; ZWJ ; SP IS ZWJ
ZW SP IS ; B2 ; SP IS PRmEastAsian
ZW SP IS ; INmEastAsian ; EXmEastAsian
ZW SP IS ; WJ ; WJ
ZW SP IS ; PR_EastAsian ; SP IS PRmEastAsian
ZW SP IS ; ID_EastAsian ; SP IS PRmEastAsian
ZW SP IS ; OP_EastAsian ; SP IS PRmEastAsian
ZW SP IS ; CL_EastAsian ; CL_EastAsian
ZW SP IS ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
ZW SP IS ; AL_DottedCircle ; AL_DottedCircle
ZW SP IS ; ID_ExtPictUnassigned|EBmEastAsian ; SP IS PRmEastAsian
ZW SP IS ; EB_EastAsian ; SP IS PRmEastAsian
ZW SP IS ; BA_EastAsian ; BA_EastAsian
ZW SP IS ; NS_EastAsian|CJ ; CJ
ZW SP IS ; H2 ; SP IS PRmEastAsian
ZW SP IS ; H3 ; SP IS PRmEastAsian
ZW SP IS ; EX_EastAsian ; CJ
ZW SP IS ; IN_EastAsian ; CJ
ZW SP IS ; PO_EastAsian ; SP IS PRmEastAsian
ZW SP IS ; CB ; SP IS PRmEastAsian
ZW SP IS ; AP ; SP IS PRmEastAsian
ZW SP IS ; GL_EastAsian ; GL_EastAsian
ZW SP IS ; RI ; SP IS PRmEastAsian
ZW SP IS ; EM ; SP IS PRmEastAsian
ZW SP IS ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
ZW SP IS ; SAmMnmMc ; CM
ZW SP IS ; SA_Mn|SA_Mc ; SP IS CM
ZW SP CL_EastAsian ; eot ; eot
ZW SP CL_EastAsian ; CM ; CL_EastAsian CM
ZW SP CL_EastAsian ; BAmEastAsian ; BAmEastAsian
ZW SP CL_EastAsian ; LF ; eot
ZW SP CL_EastAsian ; BK|NL ; eot
ZW SP CL_EastAsian ; CR ; CR
ZW SP CL_EastAsian ; SP ; CP SP
ZW SP CL_EastAsian ; EXmEastAsian ; EXmEastAsian
ZW SP CL_EastAsian ; QUmPimPf ; QUmPimPf
ZW SP CL_EastAsian ; CP ; CP
ZW SP CL_EastAsian ; IS ; IS
ZW SP CL_EastAsian ; HY ; CM HY
ZW SP CL_EastAsian ; SY ; SY
ZW SP CL_EastAsian ; CLmEastAsian ; CLmEastAsian
ZW SP CL_EastAsian ; GLmEastAsian ; GLmEastAsian
ZW SP CL_EastAsian ; QU_Pi ; JL QU_Pi
ZW SP CL_EastAsian ; QU_Pf ; JL QU_Pf
ZW SP CL_EastAsian ; HH ; BAmEastAsian
ZW SP CL_EastAsian ; NSmEastAsian ; EXmEastAsian
ZW SP CL_EastAsian ; ZW ; ZW
ZW SP CL_EastAsian ; ZWJ ; CL_EastAsian ZWJ
ZW SP CL_EastAsian ; INmEastAsian ; EXmEastAsian
ZW SP CL_EastAsian ; WJ ; WJ
ZW SP CL_EastAsian ; CL_EastAsian ; CL_EastAsian
ZW SP CL_EastAsian ; BA_EastAsian ; BA_EastAsian
ZW SP CL_EastAsian ; NS_EastAsian|CJ ; CJ
ZW SP CL_EastAsian ; EX_EastAsian ; CJ
ZW SP CL_EastAsian ; IN_EastAsian ; CJ
ZW SP CL_EastAsian ; GL_EastAsian ; GL_EastAsian
ZW SP CL_EastAsian ; SA_Mn|SA_Mc ; CL_EastAsian CM
ZW SP EX_EastAsian ; eot ; eot
ZW SP EX_EastAsian ; CM ; CJ CM
ZW SP EX_EastAsian ; BAmEastAsian ; BAmEastAsian
ZW SP EX_EastAsian ; LF ; eot
ZW SP EX_EastAsian ; BK|NL ; eot
ZW SP EX_EastAsian ; CR ; CR
ZW SP EX_EastAsian ; SP ; SP
ZW SP EX_EastAsian ; EXmEastAsian ; EXmEastAsian
ZW SP EX_EastAsian ; QUmPimPf ; QUmPimPf
ZW SP EX_EastAsian ; CP ; CP
ZW SP EX_EastAsian ; IS ; IS
ZW SP EX_EastAsian ; HY ; CM HY
ZW SP EX_EastAsian ; SY ; SY
ZW SP EX_EastAsian ; CLmEastAsian ; CLmEastAsian
ZW SP EX_EastAsian ; GLmEastAsian ; GLmEastAsian
ZW SP EX_EastAsian ; QU_Pi ; JL QU_Pi
ZW SP EX_EastAsian ; QU_Pf ; JL QU_Pf
ZW SP EX_EastAsian ; HH ; BAmEastAsian
ZW SP EX_EastAsian ; NSmEastAsian ; EXmEastAsian
ZW SP EX_EastAsian ; ZW ; ZW
ZW SP EX_EastAsian ; ZWJ ; CJ ZWJ
ZW SP EX_EastAsian ; INmEastAsian ; EXmEastAsian
ZW SP EX_EastAsian ; WJ ; WJ
ZW SP EX_EastAsian ; CL_EastAsian ; CL_EastAsian
ZW SP EX_EastAsian ; BA_EastAsian ; BA_EastAsian
ZW SP EX_EastAsian ; NS_EastAsian|CJ ; CJ
ZW SP EX_EastAsian ; EX_EastAsian ; CJ
ZW SP EX_EastAsian ; IN_EastAsian ; CJ
ZW SP EX_EastAsian ; GL_EastAsian ; GL_EastAsian
ZW SP EX_EastAsian ; SA_Mn|SA_Mc ; CJ CM
RI ZWJ RI ; eot ; eot
RI ZWJ RI ; CM ; RI ZWJ RI CM
RI ZWJ RI ; BAmEastAsian ; BAmEastAsian
RI ZWJ RI ; LF ; eot
RI ZWJ RI ; BK|NL ; eot
RI ZWJ RI ; CR ; CR
RI ZWJ RI ; SP ; SP
RI ZWJ RI ; EXmEastAsian ; EXmEastAsian
RI ZWJ RI ; QUmPimPf ; QUmPimPf
RI ZWJ RI ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; PRmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; POmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; OPmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; CP ; CP
RI ZWJ RI ; IS ; IS
RI ZWJ RI ; HY ; CM HY
RI ZWJ RI ; SY ; SY
RI ZWJ RI ; NU ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; CLmEastAsian ; CLmEastAsian
RI ZWJ RI ; GLmEastAsian ; GLmEastAsian
RI ZWJ RI ; QU_Pi ; QUmPimPf
RI ZWJ RI ; BB ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; QU_Pf ; QUmPimPf
RI ZWJ RI ; HH ; BAmEastAsian
RI ZWJ RI ; HL ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; JL ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; JV ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; JT ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; NSmEastAsian ; EXmEastAsian
RI ZWJ RI ; AK ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; VI ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; AS ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; IDmEastAsianmExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; VF ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; ZW ; ZW
RI ZWJ RI ; ZWJ ; RI ZWJ RI ZWJ
RI ZWJ RI ; B2 ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; INmEastAsian ; EXmEastAsian
RI ZWJ RI ; WJ ; WJ
RI ZWJ RI ; PR_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; ID_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; OP_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; CL_EastAsian ; CL_EastAsian
RI ZWJ RI ; AI_EastAsian|AL_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; AL_DottedCircle ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; ID_ExtPictUnassigned|EBmEastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; EB_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; BA_EastAsian ; BA_EastAsian
RI ZWJ RI ; NS_EastAsian|CJ ; CJ
RI ZWJ RI ; H2 ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; H3 ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; EX_EastAsian ; CJ
RI ZWJ RI ; IN_EastAsian ; CJ
RI ZWJ RI ; PO_EastAsian ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; CB ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; AP ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; GL_EastAsian ; GL_EastAsian
RI ZWJ RI ; RI ; RI ZWJ RI RI
RI ZWJ RI ; EM ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; XX_ExtPictUnassigned ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; SAmMnmMc ; RI RI ALmEastAsianmDottedCircle
RI ZWJ RI ; SA_Mn|SA_Mc ; RI ZWJ RI CM
RI RI CM ; eot ; eot
RI RI CM ; CM ; RI RI CM
RI RI CM ; BAmEastAsian ; BAmEastAsian
RI RI CM ; LF ; eot
RI RI CM ; BK|NL ; eot
RI RI CM ; CR ; CR
RI RI CM ; SP ; SP
RI RI CM ; EXmEastAsian ; EXmEastAsian
RI RI CM ; QUmPimPf ; QUmPimPf
RI RI CM ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; PRmEastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; POmEastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; OPmEastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; CP ; CP
RI RI CM ; IS ; IS
RI RI CM ; HY ; CM HY
RI RI CM ; SY ; SY
RI RI CM ; NU ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; CLmEastAsian ; CLmEastAsian
RI RI CM ; GLmEastAsian ; GLmEastAsian
RI RI CM ; QU_Pi ; QUmPimPf
RI RI CM ; BB ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; QU_Pf ; QUmPimPf
RI RI CM ; HH ; BAmEastAsian
RI RI CM ; HL ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; JL ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; JV ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; JT ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; NSmEastAsian ; EXmEastAsian
RI RI CM ; AK ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; VI ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; AS ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; IDmEastAsianmExtPictUnassigned ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; VF ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; ZW ; ZW
RI RI CM ; ZWJ ; RI RI ZWJ
RI RI CM ; B2 ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; INmEastAsian ; EXmEastAsian
RI RI CM ; WJ ; WJ
RI RI CM ; PR_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; ID_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; OP_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; CL_EastAsian ; CL_EastAsian
RI RI CM ; AI_EastAsian|AL_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; AL_DottedCircle ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; ID_ExtPictUnassigned|EBmEastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; EB_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; BA_EastAsian ; BA_EastAsian
RI RI CM ; NS_EastAsian|CJ ; CJ
RI RI CM ; H2 ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; H3 ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; EX_EastAsian ; CJ
RI RI CM ; IN_EastAsian ; CJ
RI RI CM ; PO_EastAsian ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; CB ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; AP ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; GL_EastAsian ; GL_EastAsian
RI RI CM ; RI ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; EM ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; XX_ExtPictUnassigned ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; SAmMnmMc ; RI RI CM ALmEastAsianmDottedCircle
RI RI CM ; SA_Mn|SA_Mc ; RI RI CM
OPmEastAsian SP IS CM ; eot ; eot
OPmEastAsian SP IS CM ; CM ; OPmEastAsian SP IS CM
OPmEastAsian SP IS CM ; BAmEastAsian ; BAmEastAsian
OPmEastAsian SP IS CM ; LF ; eot
OPmEastAsian SP IS CM ; BK|NL ; eot
OPmEastAsian SP IS CM ; CR ; CR
OPmEastAsian SP IS CM ; SP ; SP
OPmEastAsian SP IS CM ; EXmEastAsian ; EXmEastAsian
OPmEastAsian SP IS CM ; QUmPimPf ; QUmPimPf
OPmEastAsian SP IS CM ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
OPmEastAsian SP IS CM ; PRmEastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; POmEastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; OPmEastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; CP ; CP
OPmEastAsian SP IS CM ; IS ; IS
OPmEastAsian SP IS CM ; HY ; CM HY
OPmEastAsian SP IS CM ; SY ; SY
OPmEastAsian SP IS CM ; NU ; NU
OPmEastAsian SP IS CM ; CLmEastAsian ; CLmEastAsian
OPmEastAsian SP IS CM ; GLmEastAsian ; GLmEastAsian
OPmEastAsian SP IS CM ; QU_Pi ; QUmPimPf
OPmEastAsian SP IS CM ; BB ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; QU_Pf ; QUmPimPf
OPmEastAsian SP IS CM ; HH ; BAmEastAsian
OPmEastAsian SP IS CM ; HL ; HL
OPmEastAsian SP IS CM ; JL ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; JV ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; JT ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; NSmEastAsian ; EXmEastAsian
OPmEastAsian SP IS CM ; AK ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; VI ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; AS ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; IDmEastAsianmExtPictUnassigned ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; VF ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; ZW ; ZW
OPmEastAsian SP IS CM ; ZWJ ; OPmEastAsian SP IS ZWJ
OPmEastAsian SP IS CM ; B2 ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; INmEastAsian ; EXmEastAsian
OPmEastAsian SP IS CM ; WJ ; WJ
OPmEastAsian SP IS CM ; PR_EastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; ID_EastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; OP_EastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; CL_EastAsian ; CL_EastAsian
OPmEastAsian SP IS CM ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
OPmEastAsian SP IS CM ; AL_DottedCircle ; AL_DottedCircle
OPmEastAsian SP IS CM ; ID_ExtPictUnassigned|EBmEastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; EB_EastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; BA_EastAsian ; BA_EastAsian
OPmEastAsian SP IS CM ; NS_EastAsian|CJ ; CJ
OPmEastAsian SP IS CM ; H2 ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; H3 ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; EX_EastAsian ; CJ
OPmEastAsian SP IS CM ; IN_EastAsian ; CJ
OPmEastAsian SP IS CM ; PO_EastAsian ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; CB ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; AP ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; GL_EastAsian ; GL_EastAsian
OPmEastAsian SP IS CM ; RI ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; EM ; SP IS CM PRmEastAsian
OPmEastAsian SP IS CM ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
OPmEastAsian SP IS CM ; SAmMnmMc ; CM
OPmEastAsian SP IS CM ; SA_Mn|SA_Mc ; OPmEastAsian SP IS CM
JL CM QU_Pi JL ; eot ; eot
JL CM QU_Pi JL ; CM ; JL CM
JL CM QU_Pi JL ; BAmEastAsian ; BAmEastAsian
JL CM QU_Pi JL ; LF ; eot
JL CM QU_Pi JL ; BK|NL ; eot
JL CM QU_Pi JL ; CR ; CR
JL CM QU_Pi JL ; SP ; SP
JL CM QU_Pi JL ; EXmEastAsian ; EXmEastAsian
JL CM QU_Pi JL ; QUmPimPf ; QUmPimPf
JL CM QU_Pi JL ; POmEastAsian ; POmEastAsian
JL CM QU_Pi JL ; CP ; CP
JL CM QU_Pi JL ; IS ; IS
JL CM QU_Pi JL ; HY ; CM HY
JL CM QU_Pi JL ; SY ; SY
JL CM QU_Pi JL ; CLmEastAsian ; CLmEastAsian
JL CM QU_Pi JL ; GLmEastAsian ; GLmEastAsian
JL CM QU_Pi JL ; QU_Pi ; JL QU_Pi
JL CM QU_Pi JL ; QU_Pf ; JL QU_Pf
JL CM QU_Pi JL ; HH ; BAmEastAsian
JL CM QU_Pi JL ; JL ; JL
JL CM QU_Pi JL ; JV ; JV
JL CM QU_Pi JL ; NSmEastAsian ; EXmEastAsian
JL CM QU_Pi JL ; ZW ; ZW
JL CM QU_Pi JL ; ZWJ ; JL ZWJ
JL CM QU_Pi JL ; INmEastAsian ; EXmEastAsian
JL CM QU_Pi JL ; WJ ; WJ
JL CM QU_Pi JL ; CL_EastAsian ; CL_EastAsian
JL CM QU_Pi JL ; BA_EastAsian ; BA_EastAsian
JL CM QU_Pi JL ; NS_EastAsian|CJ ; CJ
JL CM QU_Pi JL ; H2 ; H2
JL CM QU_Pi JL ; H3 ; H3
JL CM QU_Pi JL ; EX_EastAsian ; CJ
JL CM QU_Pi JL ; IN_EastAsian ; CJ
JL CM QU_Pi JL ; PO_EastAsian ; PO_EastAsian
JL CM QU_Pi JL ; GL_EastAsian ; GL_EastAsian
JL CM QU_Pi JL ; SA_Mn|SA_Mc ; JL CM
JL CM QU_Pi PR_EastAsian ; eot ; eot
JL CM QU_Pi PR_EastAsian ; CM ; PR_EastAsian CM
JL CM QU_Pi PR_EastAsian ; BAmEastAsian ; BAmEastAsian
JL CM QU_Pi PR_EastAsian ; LF ; eot
JL CM QU_Pi PR_EastAsian ; BK|NL ; eot
JL CM QU_Pi PR_EastAsian ; CR ; CR
JL CM QU_Pi PR_EastAsian ; SP ; SP
JL CM QU_Pi PR_EastAsian ; EXmEastAsian ; EXmEastAsian
JL CM QU_Pi PR_EastAsian ; QUmPimPf ; QUmPimPf
JL CM QU_Pi PR_EastAsian ; AImEastAsian|ALmEastAsianmDottedCircle|SG|XXmExtPictUnassigned ; CM
JL CM QU_Pi PR_EastAsian ; OPmEastAsian ; PRmEastAsian OPmEastAsian
JL CM QU_Pi PR_EastAsian ; CP ; CP
JL CM QU_Pi PR_EastAsian ; IS ; IS
JL CM QU_Pi PR_EastAsian ; HY ; CM HY
JL CM QU_Pi PR_EastAsian ; SY ; SY
JL CM QU_Pi PR_EastAsian ; NU ; NU
JL CM QU_Pi PR_EastAsian ; CLmEastAsian ; CLmEastAsian
JL CM QU_Pi PR_EastAsian ; GLmEastAsian ; GLmEastAsian
JL CM QU_Pi PR_EastAsian ; QU_Pi ; JL QU_Pi
JL CM QU_Pi PR_EastAsian ; QU_Pf ; JL QU_Pf
JL CM QU_Pi PR_EastAsian ; HH ; BAmEastAsian
JL CM QU_Pi PR_EastAsian ; HL ; HL
JL CM QU_Pi PR_EastAsian ; JL ; JL
JL CM QU_Pi PR_EastAsian ; JV ; JV
JL CM QU_Pi PR_EastAsian ; JT ; JT
JL CM QU_Pi PR_EastAsian ; NSmEastAsian ; EXmEastAsian
JL CM QU_Pi PR_EastAsian ; IDmEastAsianmExtPictUnassigned ; IDmEastAsianmExtPictUnassigned
JL CM QU_Pi PR_EastAsian ; ZW ; ZW
JL CM QU_Pi PR_EastAsian ; ZWJ ; PR_EastAsian ZWJ
JL CM QU_Pi PR_EastAsian ; INmEastAsian ; EXmEastAsian
JL CM QU_Pi PR_EastAsian ; WJ ; WJ
JL CM QU_Pi PR_EastAsian ; ID_EastAsian ; ID_EastAsian
JL CM QU_Pi PR_EastAsian ; OP_EastAsian ; PRmEastAsian OPmEastAsian
JL CM QU_Pi PR_EastAsian ; CL_EastAsian ; CL_EastAsian
JL CM QU_Pi PR_EastAsian ; AI_EastAsian|AL_EastAsian ; AL_EastAsian
JL CM QU_Pi PR_EastAsian ; AL_DottedCircle ; AL_DottedCircle
JL CM QU_Pi PR_EastAsian ; ID_ExtPictUnassigned|EBmEastAsian ; EBmEastAsian
JL CM QU_Pi PR_EastAsian ; EB_EastAsian ; EB_EastAsian
JL CM QU_Pi PR_EastAsian ; BA_EastAsian ; BA_EastAsian
JL CM QU_Pi PR_EastAsian ; NS_EastAsian|CJ ; CJ
JL CM QU_Pi PR_EastAsian ; H2 ; H2
JL CM QU_Pi PR_EastAsian ; H3 ; H3
JL CM QU_Pi PR_EastAsian ; EX_EastAsian ; CJ
JL CM QU_Pi PR_EastAsian ; IN_EastAsian ; CJ
JL CM QU_Pi PR_EastAsian ; GL_EastAsian ; GL_EastAsian
JL CM QU_Pi PR_EastAsian ; EM ; ID_EastAsian
JL CM QU_Pi PR_EastAsian ; XX_ExtPictUnassigned ; XX_ExtPictUnassigned
JL CM QU_Pi PR_EastAsian ; SAmMnmMc ; CM
JL CM QU_Pi PR_EastAsian ; SA_Mn|SA_Mc ; PR_EastAsian CM
JL CM QU_Pi ID_EastAsian ; eot ; eot
JL CM QU_Pi ID_EastAsian ; CM ; ID_EastAsian CM
JL CM QU_Pi ID_EastAsian ; BAmEastAsian ; BAmEastAsian
JL CM QU_Pi ID_EastAsian ; LF ; eot
JL CM QU_Pi ID_EastAsian ; BK|NL ; eot
JL CM QU_Pi ID_EastAsian ; CR ; CR
JL CM QU_Pi ID_EastAsian ; SP ; SP
JL CM QU_Pi ID_EastAsian ; EXmEastAsian ; EXmEastAsian
JL CM QU_Pi ID_EastAsian ; QUmPimPf ; QUmPimPf
JL CM QU_Pi ID_EastAsian ; POmEastAsian ; POmEastAsian
JL CM QU_Pi ID_EastAsian ; CP ; CP
JL CM QU_Pi ID_EastAsian ; IS ; IS
JL CM QU_Pi ID_EastAsian ; HY ; CM HY
JL CM QU_Pi ID_EastAsian ; SY ; SY
JL CM QU_Pi ID_EastAsian ; CLmEastAsian ; CLmEastAsian
JL CM QU_Pi ID_EastAsian ; GLmEastAsian ; GLmEastAsian
JL CM QU_Pi ID_EastAsian ; QU_Pi ; JL QU_Pi
JL CM QU_Pi ID_EastAsian ; QU_Pf ; JL QU_Pf
JL CM QU_Pi ID_EastAsian ; HH ; BAmEastAsian
JL CM QU_Pi ID_EastAsian ; NSmEastAsian ; EXmEastAsian
JL CM QU_Pi ID_EastAsian ; ZW ; ZW
JL CM QU_Pi ID_EastAsian ; ZWJ ; ID_EastAsian ZWJ
JL CM QU_Pi ID_EastAsian ; INmEastAsian ; EXmEastAsian
JL CM QU_Pi ID_EastAsian ; WJ ; WJ
JL CM QU_Pi ID_EastAsian ; CL_EastAsian ; CL_EastAsian
